feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40
0.44197,0.59041,0.92325,0.45802,0.75564,0.98112,0.74071,1.50756,1.53563,1.34946,-0.07379,0.03261,-0.09563,0.27608,0.37379,0.01462,0.34856,0.15225,0.21312999999999999,0.29795,0.03587,-0.01017,0.15313,-0.08752,0.14516,0.40136,-0.17793,-0.18073,-0.15304,0.09107,0.30915,0.17724,-0.06721,0.04967,-0.26433,0.36681,0.01059,0.14598,0.00457,0.06676
0.02777,0.31965,0.22007,0.0511,0.46606,0.49696,0.40785,0.24691,0.42943,0.65066,0.65873,0.24798,0.88053,0.92171,1.20064,0.83886,0.84402,1.44578,1.56887,1.82932,0.21952,-0.04225,0.14483,0.36295,0.2677,0.20765,0.41451,0.25704,0.16672,0.27434,0.2969,0.34078,0.31892,0.22915,0.07568,-0.05093,0.42599,0.22229,0.56841,0.62815
-0.30594,0.20933,0.45585,0.14183,0.19098,0.41272,0.54691,0.65651,0.78912,0.80258,-0.15667,-0.05255,-0.13033,0.16,0.0773,0.11316,0.33844,-0.3164,-0.01658,0.09504,0.05034,-0.01183,0.26037,0.31754,0.11995,-0.06812,-0.04339,0.27505,-0.0612,-0.07387,0.17937,0.00211,0.36164,0.15195,0.18465,0.1535,0.1611,-0.13552,0.196,0.05512
0.20755,0.30434,0.40952,0.50859,0.96153,0.78601,0.63874,0.82613,0.81558,0.88512,0.2844,0.48771,0.47608,0.81221,0.87806,1.29328,1.14398,1.01169,1.54891,1.46768,-0.52482,0.31947,0.14861,0.23687,0.13856,0.07886,0.17982,0.52528,0.56589,0.27539,0.32167,0.03023,0.28856,0.0636,0.37836,0.12278,0.54403,0.43782,0.28793,0.26553
0.57173,0.41097,0.67808,0.6949,0.88308,0.84418,1.36692,1.20819,1.34078,1.2952,0.22152,-0.1713,0.33208,0.18431,0.50604,0.25955,0.3551,0.29052,0.5,0.5814,-0.17847,-0.06167,0.37372,-0.20422,0.01604,0.10101,0.10596,-0.25642,-0.15653,0.17443,0.10918,-0.11106,0.04349,0.19776,0.31608,-0.09034,-0.08207,-0.27198,0.14037,0.04113
0.19612,0.09141,0.31218,0.14081,-0.17173,0.00767,0.02763,0.20887,0.27792,0.40248,0.1869,-6.4e-4,-0.16885,0.00939,0.03453,-0.03187,-0.13131,0.32052,0.15937,-0.13026,0.17363,0.33017,0.46577,0.66162,0.52422,0.83224,0.20742,0.67484,0.71185,1.085,0.56719,0.7103,0.7783,0.62803,1.20305,1.40676,1.1488,1.48471,1.5728,1.80733
-0.0503,-0.09608,0.08229,0.0729,0.11886,-0.06808,-0.07921,-0.07226,0.09225,-0.03571,0.14486,0.27685,0.2997,0.48686,0.20093,0.41256,0.25149,0.4716,0.73385,0.93101,0.09142,0.54852,0.86557,0.76867,1.10073,1.11805,1.41162,1.25534,1.52155,1.39664,0.33694,-0.06622,0.18602,0.40631,0.38792,0.89463,0.45056,0.59671,0.92353,0.51823
0.33694,0.72806,0.33373,0.55686,0.84239,1.32751,1.2744,1.35213,1.82678,1.22877,-0.33162,0.3249,0.074,0.10725,0.18171,0.20834,0.51778,-0.01578,0.06124,-0.10613,-0.08842,-0.06701,0.00787,0.09421,-0.1313,0.06263,0.05524,-0.13287,-0.00728,-0.04447,-0.14614,-0.0548,0.0565,0.14282,0.03864,0.2174,-0.10964,-0.42462,0.02268,0.13862
0.46164,0.23373,0.05489,0.33841,0.28287,0.55439,0.10318,0.61202,0.66366,0.44109,0.69251,0.24791,0.29423,0.35321,0.65486,0.9792,1.31525,1.64057,1.80452,1.68146,0.02875,0.16822,0.18447,0.19329,0.00594,0.43179,0.07789,0.21353,0.35057,0.49247,0.55472,0.18624,0.25923,0.28037,0.21977,0.11055,0.46406,0.17489,0.06209,0.2983
-0.11651,0.30524,-0.06573,0.07665,-0.09163,-0.07672,0.45789,-0.1843,0.22828,0.16398,0.14013,0.04721,0.0983,0.49776,0.88786,0.6591,0.58423,0.62212,0.49702,0.85147,0.44535,0.97089,0.65321,0.88736,0.80256,1.03518,0.73457,1.26706,0.99719,1.59042,0.18631,0.13627,0.33817,0.46239,0.88923,0.81423,0.3894,0.5647,0.73595,0.76162
0.15344,0.16954,0.67897,0.2155,0.56027,0.41959,0.39891,0.75058,0.38086,1.11121,0.11777,0.67597,0.69542,0.96074,1.0645,0.84664,1.53568,1.60134,1.40195,1.58485,-0.05412,0.02272,0.13546,0.01176,0.26356,0.07939,0.33754,0.15581,0.54917,0.52398,-0.2308,-0.1488,0.10919,0.22922,0.13364,0.15287,0.43929,0.388,0.33381,0.11811
0.09709,-0.04053,-0.37575,0.35767,-0.26984,-0.15504,-0.0602,-0.14493,-0.04172,0.07037,-0.1466,-0.29064,-0.17828,-0.32184,-0.12604,0.17719,0.22545,0.07272,-0.44178,-0.17997,0.0342,0.13162,0.61516,0.46485,0.41532,0.21604,0.60706,0.4824,0.74488,1.05499,0.77871,0.82704,0.62674,1.05642,0.98813,1.30313,1.43988,1.51052,1.48947,2.03635
-0.12053,0.18,-1.6e-4,0.24492,-0.21169,-0.17468,0.14384,-0.17116,-0.22027,0.16954,0.00688,0.23397,0.14808,0.35441,0.63851,0.29034,0.97064,0.86082,0.80978000000000006,0.60775,0.84431,0.5248,0.5967,1.20109,1.3097,1.17465,1.1557,1.20391,1.494,1.23218,0.55621,0.41865,0.72404,0.50615,0.77241,0.4555,0.61847,0.68945,0.92285,0.96364
0.1781,0.58805,0.89805,0.48638,0.97237,1.05599,0.1896,0.74079,1.04087,0.69223,0.05191,0.62793,0.53996,1.06574,1.23423,1.0743,1.166,0.92798,1.35547,1.29535,-0.37093,0.05191,0.06305,0.35047,-0.0953,0.11913,0.13119,0.26991,0.19693,-0.01118,0.15909,0.12208,-0.02806,-0.26028,-0.03441,0.28742,0.21426,0.07112,0.34335,0.06501
0.40538,0.16241,0.57006,0.67421,0.72262,0.99461,0.74239,1.13571,0.73849,1.12875,-0.22075,-0.2069,-0.12564,-0.16625,-0.14467,-0.24922,0.21618,0.10085,0.07376,0.28375,-0.00865,-0.05404,0.10895,-0.15478,-0.0495,0.00818,-0.21528,-0.29828,0.0385,0.43361,-0.15436,0.25287,0.01264,0.06566,0.11918,0.37892,0.26748,-0.11403,0.30211,-0.01868
0.25462,0.70037,0.90149,1.09695,1.18524,0.85406,1.13525,1.73605,1.59205,1.64486,-0.25271,-0.10934,0.44952,0.0183,0.78383,0.15009,0.25219,0.10229,0.27035,0.42632,0.09185,0.09454,-0.20726,0.21053,0.22104,-0.15958,0.28,-0.20311,0.14426,0.19703,0.05267,0.14018,0.13237,-0.12105,0.06421,0.11428,0.29304,0.15085,0.14422,0.32345
0.09163,0.2203,0.33966,-0.00571,-0.38908,-0.08361,-0.41791,0.51925,-0.0665,0.36457,0.00142,0.17849,-0.35391,-0.0892,0.13048,0.18557,-0.07329,0.25705,0.61395,0.27047,0.02238,0.68774,0.54319,1.01941,1.11104,0.7444,0.66738,1.12898,1.24431,1.28423,0.37876,0.47327,0.62895,0.87651,0.50601,0.71465,1.23964,1.19992,1.21119,1.21314
-0.02496,0.19804,0.5474,0.41986,0.55749,0.42687,0.71072,0.71527,0.68042,0.77742,0.3243,0.3637,0.83179,0.43368,0.76545,0.56487,1.26369,0.92313,1.2861,1.61251,0.36711,-0.10259,-0.1579,0.33002,0.28488,0.4898,0.18973,0.79098,0.28176,0.20359,0.13654,0.21129,-0.51969,0.17596,0.33964,-0.28058,0.23808000000000001,0.03996,0.35251,0.32329
-0.27127,0.31745,0.34041,-0.11819,0.18368,0.02026,0.23624,0.09511,0.24311,0.53396,0.40578,0.83529,0.87652,1.16925,0.64652,1.14107,1.39838,1.26707,1.37088,1.49726,0.42343,0.2901,0.23445,0.42751,0.4622,0.19486,0.5288,0.283,0.81877,0.4014,0.19273,-0.04909,0.10052,0.08798,0.21854,0.45798,0.5423,0.69662,0.17363,0.31444
0.13584,-0.1143,-0.28711,0.02116,0.14592,-0.08305,0.07407,0.15379,-0.43301,0.19472,0.24666,0.10845,0.10037,0.43135,0.26494,0.7383,0.51767,0.78332,0.88336,0.40952,0.41153,0.5492,1.21221,1.15285,0.80623,0.89551,0.9322,1.38523,1.43988,1.69204,0.3474,0.25562,0.64375,0.52713,0.59637,0.39827,0.74894,0.99106,1.01083,0.85146
-0.02289,-0.10115,-0.37529,0.01926,0.30774,0.28511,-0.12149,0.59677,0.187,0.03416,0.24401,0.34016,0.42546,0.5593,0.45959,0.22969,0.37733,0.21705,0.4929,0.66788,0.51415,0.73445,0.42305,0.33829,1.03219,1.25629,0.84073,1.03478,1.65011,1.41202,0.09318,0.31788,0.46247,0.60853,0.59571,0.59533,0.76368,0.70158,1.13279,1.31302
0.2535,0.41858,0.34045,0.45097,0.79145,0.85717,1.2017,1.41108,1.23764,1.59732,0.0129,0.11908,-0.32729,0.05225,0.32543,0.19752,-0.02105,0.22947,0.3729,0.38375,-0.2096,-0.23957,0.0654,0.03715,0.06471,-0.07332,0.15647,0.02839,-0.05471,-0.10334,-0.40871,-0.09163,0.11679,-0.37437,-0.10197,0.04007,0.02119,-0.26445,-0.01437,0.05555
-0.10373,-0.13873,0.00772,0.00214,0.25663,0.20015,0.06151,0.06243,0.0242,0.07155,0.03612,0.25163,-0.15332,-0.03885,0.05064,0.06498,0.23201,0.20562,0.46448,0.20661,0.62138,0.39733,0.45109,0.64519,0.78999,0.61891,0.9664,1.3014,1.36045,1.38573,0.25914,0.19699,0.45723,0.76772,0.60208,0.81174,1.17773,1.22757,1.52758,1.56762
0.19852,0.29512,-0.0272,-0.1766,-0.07714,-0.07378,0.05682,0.04402,-0.18754,0.21666,0.2354,0.15915,-0.0659,0.14711,0.25103,0.37871,0.01554,-0.39064,0.34173,0.07795,0.31812,0.05592,0.21985,0.3316,0.61428,0.36222,0.46991,0.50897,0.70034,0.71774,0.74341,0.25013,1.2837,0.48828,1.17139,1.10936,1.33529,1.66956,1.71239,1.90098
-0.16618,0.05903,0.34084,0.23602,0.42149,0.03441,-0.01844,0.24185,0.19643,-0.0097,0.2231,0.20845,0.82034,0.89213,0.8137,0.48843,0.94028,1.33855,1.31567,1.25596,0.14184,0.43923,0.23785,0.81637,0.8958,0.59063,0.75341,0.49164,0.80532,1.20802,0.24442,0.38103,0.21884,0.4078,0.32608,0.46324,0.56591,0.5222,0.65154,1.19565
0.31921,0.08459,0.24067,0.25547,0.55591,0.45386,0.48935,0.44217,0.63884,0.61146,0.70134,0.70725,0.53303,0.74952,0.95063,1.2517,1.24792,1.50531,1.33693,1.5004,0.15431,0.08646,0.18853,0.19426,0.46147,0.0059,0.42315,0.26375,0.61812,0.61318,0.40021,-0.04683,0.21673,0.13565,0.32298,0.42448,0.34965,0.02654,0.32909,0.27395
0.16692,0.17184,0.45771,0.71323,0.90745,1.28207,0.94423,1.35557,1.26059,1.71966,0.06113,0.26799,-0.10405,0.12929,0.54529,-0.06608,0.07209,0.09901,0.06208,0.58249,0.18871,-0.0916,-0.18319,0.2299,0.20771,-0.01176,0.30956,-0.27271,0.14628,0.07623,0.10151,0.14566,0.36279,0.06608,-0.36663,0.25878,-0.32937,0.27604,0.2568,0.13118
0.10445,0.18908,0.11749,0.34081,0.4458,0.38467,0.27754,0.41312,0.64896,0.69773,-0.01801,0.17131,-0.14561,-0.18016,-0.24887,-0.48715,0.12745,0.18581,0.12901,-0.08366,0.05353,0.03768,0.06165,0.12677,0.14351,0.04041,-0.08186,-0.05004,-0.33247,-0.03567,0.03435,-0.12995,-0.18896,0.23014,-0.08451,-0.00373,-0.12304,-0.00774,0.52226,0.11033
-0.04261,-0.1553,-0.38048,-0.18989,0.06964,-0.26257,-0.15499,-0.13105,0.01459,0.01424,0.14446,-0.32535,0.32144,0.17807,-0.28912,0.14796,0.15839,0.07876,0.15547,0.23496,0.36187,0.76678,0.60487,0.63938,0.59514,0.78321,0.54523,1.04644,1.21867,1.253,0.32686,0.13691,0.39954,0.63992,0.60214,0.97431,1.07125,1.00094,1.41381,1.68331
0.42885,0.33555,0.82488,0.5548,0.80094,0.96416,0.86447,0.89567,1.32012,1.45612,0.23486,0.17395,0.25689,0.05831,0.10327,-0.08687,0.07426,0.26863,0.40586,0.25214,0.0382,-0.27585,-0.31963,-0.19466,-0.10891,-0.19057,0.21002,-0.20145,-0.0901,0.00483,0.01804,0.06385,0.19048,0.0673,0.39261,0.01842,-0.02715,-0.02703,0.05721,0.01962
-0.19741,0.13887,-0.07277,0.3787,0.40087,0.66419,0.54391,0.43003,1.10279,0.84443,0.27161,-0.20404,-0.26459,-0.21725,0.27435,-0.19328,-0.1499,-0.08596,-0.33149,0.22188,4e-4,0.0319,0.10188,-0.04394,-0.32255,0.2599,0.20221,-0.08045,-0.1008,0.03939,0.06737,-0.05721,0.29627,0.07832,0.20182,0.13584,0.33699,0.13461,-0.13113,-0.01524
-0.0512,-0.33614,0.19567,-0.1417,0.15753,-0.0676,-0.11598,-0.13548,0.23517,0.00223,0.2767,0.1307,-0.23028,0.25027,-0.0877,0.13217,0.06904,0.05073,0.30839,0.22951,-0.13941,0.23964,0.27454,0.54319,0.26607,0.62005999999999994,0.6081,0.53266,0.9067,0.6634,0.30052,0.57201,1.0167,0.80899,1.04953,1.00561,1.31575,1.15216,1.87435,1.63701
0.35923,0.60743,0.88105,0.85977,0.88073,1.27288,1.35832,1.1673,1.15653,1.50207,-0.00198,0.51936,0.22583,0.38713,0.02951,0.33502,0.61144,0.39685,0.78736,0.77571,-0.00669,-0.09574,-0.14713,0.33958,-0.03958,-0.02615,0.14768,0.0438,0.03851,0.15968,-0.2342,-0.17782,0.07927,0.27667,-0.13192,-0.01405,0.67359,-0.02297,0.18895,0.02905
0.46203,0.5079,0.84557,0.55492,0.73678,0.80396,0.772,1.27032,0.81557,1.86635,0.21635,0.09885,0.02147,-0.07313,0.46738,-0.10211,0.25298,0.03192,0.42587,0.19986,0.25717,0.41297,0.32314,0.13278,-0.12672,0.04226,0.08053,-0.12427,-0.0634,-0.04779,-0.02677,-0.26266,-0.30666,0.1476,0.32875,0.1354,-0.01358,-0.09373,0.04497,0.26412
0.49255,0.43781,0.48489,0.54152,0.72455,0.82961,0.64972,1.12336,0.63968,1.25774,0.71454,0.76341,0.5737,0.47288,0.7367,0.99385,0.91232,1.3181,0.91124,1.41374,0.05224,-0.15928,0.42637,0.08588,-0.49779,0.09875,0.25631,0.36296,-0.09553,0.19147,-0.19851,0.00113,-0.065310000000000007,0.32779,-0.07997,0.63063,0.1695,0.22463,0.1665,-0.08056
-0.015,0.06961,0.1371,0.47587,0.33984,0.48437,0.6035,0.46231,0.39937,0.77162,0.22296,0.61958,0.50286,0.92071,0.71385,0.81584,1.45734,1.50787,1.35311,1.58416,0.31696,-0.00238,-0.14734,0.43047,-0.15133,0.21139,-0.03926,0.27964,0.28984,0.49383,0.29939,0.0085,0.12046,0.54243,0.13099,0.38852,0.40434,0.36048,0.59971,0.07625
0.28281,-0.08464,0.55994,0.17403,0.01361,0.57478,0.70565,0.58318,0.39692,0.9299,0.38953,0.61868,0.60965,0.37552,1.18485,1.007,0.81041,1.09945,1.24192,1.46764,0.24521,0.13755,0.24425,0.02963,0.17882,0.00296,0.10475,0.33359,-0.06948,0.32855,0.20797,-0.27065,-0.16686,0.23546,0.03008,0.06577,-0.33249,0.3452,0.00932,0.87341
0.20041,0.5354,0.21889,0.34018,0.42681,0.32115,0.43918,0.00266,0.73376,0.27195,0.44683,0.31326,0.62619,0.92607,0.56168,1.41706,1.2517,1.20089,1.4455,2.02541,0.15103,-0.17948,0.72492,0.34902,0.32139,0.17122,0.21496,0.58467,0.63695,0.74632,-0.04088,0.01193,0.52168,0.41516,0.5661,0.12947,0.14226,0.79805,0.35026,0.41732
0.23741,0.28159,-0.14593,0.21213,0.27192,-0.12111,-0.009,-0.05785,0.0671,0.02639,0.17792,0.19204,0.04766,0.18338,-0.06852,0.08892,0.31626,0.16082,0.14086,0.48922,0.69926,0.63777,1.14297,0.45862000000000003,1.01622,1.25783,1.005,1.30553,1.39469,1.28012,0.38555,0.45773,0.44794,0.78897,1.11146,0.80278,1.24324,0.73387,1.27577,1.55379
